FOODID;FOODNAME;FOODTYPE;PROCESS;EDPORT;IGCLASS;IGCLASSP;FUCLASS;FUCLASSP
3701;Hernemuhennos, maito, tuoreet herneet;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
3703;Hernemuhennos, kuivatut herneet;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
3704;Papumuhennos, maito, tuoreet pavut;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
3705;Papumuhennos, vesi, kuivatut pavut;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
3707;Pähkinämureke/pyörykkä;DISH;BAK;100;DISH;NONINGR;VEGDISH;VEGDITOT
3708;Salaatti, kiinankaali-kurkku-tomaatti, kotitekoinen ranskalainen kastike;DISH;MIX;100;DISH;NONINGR;SALADVEG;SALADTOT
3709;Salaatti, lehtisalaatti-kurkku-tomaatti, kotitekoinen ranskalainen kastike;DISH;MIX;100;DISH;NONINGR;SALADVEG;SALADTOT
3710;Soijapapu, keitetty, suolaton;DISH;BOIL;100;DISH;NONINGR;VEGCANN;VEGDITOT
3711;Linssikeitto;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
3712;Papu-kesäkurpitsakeitto;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
3713;Papupata;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
3714;Soijapihvi, paistettu;DISH;FRIE;100;DISH;NONINGR;VEGDISH;VEGDITOT
3716;Korvasieni, keitetty, suolaton;DISH;BOIL;100;DISH;NONINGR;MUSHRDI;VEGDITOT
3717;Kasvis-sienipiirakka, juustokuorrute, voitaikinapohja;DISH;BAK;100;DISH;NONINGR;MUSHRDI;VEGDITOT
3799;Kesäkurpitsa, täytetty, kasviksia, herkkusieniä;DISH;BAK;100;DISH;NONINGR;VEGDISH;VEGDITOT
3800;Kesäkurpitsa, täytetty, jauheliha, paprika, tomaatti;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
3801;Munakoiso, täytetty, sieni, paprika, tomaatti;DISH;BAK;100;DISH;NONINGR;VEGDISH;VEGDITOT
4000;Kiisseli, omenakeitto, tuoreet omenat;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4001;Kiisseli, omenakeitto, kuivatut omenat;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4002;Omena-kaurahiutalepaistos;DISH;BAK;100;DISH;NONINGR;FRUBPAST;FRUDITOT
4005;Kiisseli, luumukeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4006;Kiisseli, luumu-riisikeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4007;Luumukohokas;DISH;BAK;100;DISH;NONINGR;FRUBPAST;FRUDITOT
4008;Kiisseli, aprikoosikeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4009;Kiisseli, ruusunmarjakeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4010;Kiisseli, appelsiinikeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4011;Appelsiiniriisi;DISH;MIX;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4012;Kiisseli, sekahedelmäkeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4013;Kiisseli, sekahedelmäkeitto, sokeriton;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4014;Kiisseli, rusinakeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4015;Hedelmäsalaatti, appelsiini, banaani, omena, viinirypäle;DISH;MIX;100;DISH;NONINGR;FRUBSAL;FRUDITOT
4016;Hedelmäsalaatti, appelsiini, banaani, omena, persikka;DISH;MIX;100;DISH;NONINGR;FRUBSAL;FRUDITOT
4017;Hedelmäsalaatti, sokeriton, appelsiini, banaani, omena, viinirypäle;DISH;MIX;100;DISH;NONINGR;FRUBSAL;FRUDITOT
4018;Hedelmähyytelö, hyytelösokeri;DISH;MIX;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4019;Banaani, friteerattu, uppopaistettu;DISH;FRIE;100;DISH;NONINGR;FRUBPAST;FRUDITOT
4400;Kiisseli, puolukkakeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4401;Puolukkasurvos, sokeroitu;DISH;MASH;100;DISH;NONINGR;JAM;FRUDITOT
4402;Kiisseli, karpalokeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4403;Mustikkasurvos, tuore, sokeroitu;DISH;MASH;100;DISH;NONINGR;JAM;FRUDITOT
4404;Kiisseli, mustikkakeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4405;Kiisseli, mustaherukkakeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4406;Kiisseli, punaherukkakeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4407;Mansikkasurvos tuore, sokeroitu;DISH;MASH;100;DISH;NONINGR;JAM;FRUDITOT
4408;Vadelmasurvos, tuore, sokeroitu;DISH;MASH;100;DISH;NONINGR;JAM;FRUDITOT
4409;Mehuhyytelö;DISH;MIX;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4410;Kiisseli, marjakeitto;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4411;Kiisseli, marjakeitto, sokeriton;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4412;Marjavaahto, marjat, kerma, muna;DISH;MIX;100;DISH;NONINGR;FRUBSAL;FRUDITOT
4413;Sorbetti, marjasorbetti, kotitekoinen;DISH;FROZ;100;DISH;NONINGR;FRUBSAL;FRUDITOT
4415;Marjatalkkuna;DISH;MIX;100;DISH;NONINGR;FRUBSAL;FRUDITOT
4416;Kiisseli, marjakeitto, fruktoosilla makeutettu;DISH;BOIL;100;DISH;NONINGR;FRUBSOUP;FRUDITOT
4419;Sorbetti, vadelmasorbetti, kotitekoinen;DISH;FROZ;100;DISH;NONINGR;FRUBSAL;FRUDITOT
4420;Marjahyytelö, marjat, hyytelösokeri;DISH;MIX;100;DISH;NONINGR;FRUBSAL;FRUDITOT
4421;Puolukkasurvos, sokeriton;DISH;MASH;100;DISH;NONINGR;JAM;FRUDITOT
5000;Salaatinkastike, ranskalainen, ravintolakastike, öljy, keltuainen, sokeri, suola;DISH;MIX;100;DISH;NONINGR;DRESSING;FATTOT
5001;Majoneesi, kotitekoinen;DISH;MIX;100;DISH;NONINGR;DRESSING;FATTOT
5002;Tillikastike, valkoviiniä;DISH;BOIL;100;DISH;NONINGR;FATSAUCE;FATTOT
5003;Salaatinkastike, ranskalainen, kotitekoinen, öljy, mehu, sokeri ja suola;DISH;MIX;100;DISH;NONINGR;DRESSING;FATTOT
5004;Salaatinkastike, sinappinen, öljy, mehu, etikka;DISH;MIX;100;DISH;NONINGR;DRESSING;FATTOT
5005;Salaatinkastike, ranskalainen, öljy ja etikka;DISH;MIX;100;DISH;NONINGR;DRESSING;FATTOT
5006;Kylmä kastike, tartarkastike, majoneesipohjainen;DISH;MIX;100;DISH;NONINGR;FATSAUCE;FATTOT
5007;Voileipäpikkelssi;FOOD;IND;100;FATOTH;FATTOT;DRESSING;FATTOT
5008;Maustekastike, grillauskastike;DISH;MIX;100;DISH;NONINGR;SPISAUCE;MISCTOT
5009;Bearnaisekastike;DISH;BOIL;100;DISH;NONINGR;FATSAUCE;FATTOT
5010;Maustekastike, etikkainen, säilöntäliemi;DISH;BOIL;100;DISH;NONINGR;SPISAUCE;MISCTOT
5900;Ruoanvalmistusrasva, keskiarvo;DISH;X;100;DISH;NONINGR;FATPROD;FATTOT
5901;Pulla- ja piirakkarasva, voita 50%, margariinia 50%;DISH;X;100;DISH;NONINGR;FATPROD;FATTOT
5904;Voitaikinarasva;DISH;X;100;DISH;NONINGR;FATPROD;FATTOT
5905;Pikkuleipärasva, 75% voita, 25% leipomoteollisuusmargariinia;DISH;X;100;DISH;NONINGR;FATPROD;FATTOT
5906;Leipärasva, leivontaan;DISH;X;100;DISH;NONINGR;FATPROD;FATTOT
5907;Teollisuusuppopaistorasva;DISH;X;100;DISH;NONINGR;FATPROD;FATTOT
5917;Yrttilevite, tuorejuusto, margariini, valkosipuli;DISH;MIX;100;DISH;NONINGR;CHEESOFT;MILKDTOT
6000;Kiisseli, maitokiisseli, kevytmaito, kananmuna;DISH;BOIL;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6001;Kiisseli, maitokiisseli, kevytmaito, sokeriton;DISH;BOIL;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6002;Kiisseli, suklaakiisseli, kevytmaito;DISH;BOIL;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6003;Kiisseli, suklaakiisseli, sokeriton;DISH;BOIL;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6004;Kiisseli, maissikiisseli;DISH;BOIL;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6006;Kermavaahto, sokeroitu, kotitekoinen;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6007;Kaakaojuoma, sokeroitu, kevytmaito;DISH;BOIL;100;DISH;NONINGR;MILKLF;MILKDTOT
6008;Kaakaojuoma, sokeriton, kevytmaito;DISH;BOIL;100;DISH;NONINGR;MILKLF;MILKDTOT
6009;Marjamaito;DISH;MIX;100;DISH;NONINGR;FRUBSAL;FRUDITOT
6010;Pirtelö, marjapirtelö, kevytmaito, kermajäätelö;DISH;MIX;100;DISH;NONINGR;FRUBSAL;FRUDITOT
6011;Pirtelö, banaanipirtelö, kevytmaito, kermajäätelö;DISH;MIX;100;DISH;NONINGR;FRUBSAL;FRUDITOT
6012;Pirtelö, mokka-/suklaapirtelö, kevytmaito, kermajäätelö;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6015;Rahka, marjarahka, kuohukermaa, kotitekoinen;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6016;Rahka, hedelmärahka, kuohukermaa, kotitekoinen;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6017;Pasha;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6018;Vanukas, vaniljavanukas, kermavanukas, kotitekoinen;DISH;BAK;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6019;Vanukas, suklaavanukas, kermavanukas, kotitekoinen;DISH;BAK;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6022;Luumu-kermahyytelö;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6023;Sitruunavaahto, kerma, muna, sitruuna, sokeri, liivate;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6024;Vanukas, suklaavaahto;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6025;Salaatinkastike, kermakastike;DISH;MIX;100;DISH;NONINGR;DRESSING;FATTOT
6026;Juusto, uunijuusto, rasvaa 3,5 %, ternimaidosta;DISH;BAK;100;DISH;NONINGR;CHEESOFT;MILKDTOT
6027;Juustokeitto, kasvisliemi, juusto, vehnäjauho;DISH;BOIL;100;DISH;NONINGR;MILKSAUC;MILKDTOT
6028;Juustokohokas, kevytmaito, vehnäjauho, muna;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
6037;Kylmä kastike, kermaviilikastike;DISH;MIX;100;DISH;NONINGR;MILKSAUC;MILKDTOT
6040;Sinihomejuustokastike, rasva-jauhosuurus;DISH;BOIL;100;DISH;NONINGR;FATSAUCE;FATTOT
6041;Ateriasalaatti, juustosalaatti, kermaviilikastike;DISH;MIX;100;DISH;NONINGR;SALADMIX;SALADTOT
6042;Juustopiirakka, muropohja, sinihomejuusto;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
6043;Kermavaahto, sokeroitu, vl;DISH;MIX;100;DISH;NONINGR;MILKPUDD;MILKDTOT
6045;Kylmä kastike, kermaviilikastike, sinappinen;DISH;MIX;100;DISH;NONINGR;MILKSAUC;MILKDTOT
6048;Kylmä kastike, tsatsiki, kreikkalainen jogurttikastike;DISH;MIX;100;DISH;NONINGR;MILKSAUC;MILKDTOT
6050;Kuorrutuskastike, maito ja juusto, esim. kasviksille;DISH;BOIL;100;DISH;NONINGR;MILKSAUC;MILKDTOT
6051;Kaakaojuoma, kylmä, kevytmaito, sokeroitu;DISH;MIX;100;DISH;NONINGR;MILKLF;MILKDTOT
7000;Sianliha, keitetty, suolaa;DISH;BOIL;100;DISH;NONINGR;MSTEAK;MEATDTOT
7001;Pekoni, paistettu;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
7003;Siankinkku, rasvoineen, uunissa;DISH;BAK;100;DISH;NONINGR;MSTEAK;MEATDTOT
7005;Sianpotka/sorkka, haudutettu;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7006;Sianpaisti, tirripaisti, sianlapa, uunissa;DISH;BAK;100;DISH;NONINGR;MSTEAK;MEATDTOT
7007;Porsaankyljys, leivitetty, paistettu;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
7008;Porsaankyljys, grillattu;DISH;GRIL;100;DISH;NONINGR;MSTEAK;MEATDTOT
7009;Lihakastike, ruskea kastike, siankylki, ei rasvaa;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7010;Hernekeitto, keskirasvainen sianliha;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7012;Pannukakku, silavapannukakku;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
7013;Minestronekeitto;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7015;Jauheliha, sika-nauta, paistettu;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7016;Jauhelihakastike, ruskea kastike, sika-nauta, rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7017;Jauhelihakastike, ruskea kastike, naudanpaisti, rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7021;Jauhelihakastike, tomaattipyree, sika-nauta, suurustettu;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7022;Lihapulla, sika-nauta, paistettu;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7023;Lihapulla, sika-nauta, keitetty;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7024;Lihapulla, sika-nauta, uunissa;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7025;Lihapulla, naudanpaisti, paistettu;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7026;Lihapulla, hirvenliha, paistettu;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7027;Lihapulla, poronliha, paistettu;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7029;Jauhelihapihvi, sika-nauta, munaton, paistettu;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7031;Lihamureke, luumutäyte, sika-nauta;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7033;Lihamureke, sekavihannestäyte, sika-nauta, kerma;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7034;Poronlihamureke;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7035;Jauhelihakeitto, sika-nauta;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7036;Kaalipata, jauheliha, sika-nauta, peruna;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7037;Kaalipata, jauheliha, sika-nauta, riisi;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7038;Jauheliha-kasvispata, sika-nauta;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7039;Jauheliha-makaronimuhennos, sika-nauta;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7040;Risotto, jauheliha-kasvisrisotto, sika-nauta;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7041;Perunalaatikko, jauheliha-perunalaatikko, sika-nauta, maito;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7042;Perunalaatikko, jauheliha-perunalaatikko, naudanpaisti, maito;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7043;Perunalaatikko, liha-perunasoselaatikko, sika-nautajauheliha, kevytmaito;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7044;Makaronilaatikko, liha-makaronilaatikko, sika-nauta, kevytmaito;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
7045;Makaronilaatikko, liha-makaronilaatikko, naudanpaisti, kevytmaito;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
7047;Kaalilaatikko, sika-nauta, kevytmaito;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7048;Kaalilaatikko, naudanpaisti, kevytmaito;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7049;Kaalilaatikko, sika-nauta, porkkana, lihaliemi;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7050;Kaalilaatikko, naudanpaisti, porkkana, lihaliemi;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7051;Kaalikääryle, sika-nauta;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7053;Sipuli, täytetty, riisi, sika-nautajauheliha;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7054;Paprika, täytetty, riisi, jauheliha, sipuli;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7055;Ohukainen, jauhelihatäyte, sika-nauta, kevytmaito;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7058;Munakas, jauhelihamunakas, sika-nauta;DISH;FRIE;100;DISH;NONINGR;EGGMIX;EGGDISH
7059;Pasta, täytepasta, ravioli, jauhelihatäyte, keitetty;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7060;Liha-riisipasteija;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
7063;Lihapata, jauheliha, lihaliemi, kasviksia;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7065;Lasagne, sika-nauta;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7067;Lihakastike, ruskea kastike, sianlapa, ei rasvaa;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7068;Perunalaatikko, liha-perunalaatikko, sianliha, kevytmaito;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7069;Jauhelihapihvi, sika-nauta, paistettu;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7070;Hampurilainen, kerroshampurilainen;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
7071;Hampurilainen, kanahampurilainen, vehnäsämpylä;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
7072;Hampurilainen, kalahampurilainen;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
7073;Canneloni, tonnikalatäyte;DISH;BAK;100;DISH;NONINGR;FISHDOTH;FISHDTOT
7074;Canneloni, sika-nautajauhelihatäyte;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7075;Makaronilaatikko, liha-makaronilaatikko, sika-nauta, kevytmaito, tumma makaroni;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
7076;Siankinkku, rasvaton, uunissa;DISH;BAK;100;DISH;NONINGR;MSTEAK;MEATDTOT
7078;Jauhelihakeitto, naudanpaisti;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7080;Lihapulla, naudanpaisti, kermaa, uunissa;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7081;Lihapulla, sieni-lihapulla, naudanpaisti, paistettu;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7082;Jauhelihakastike, tomaattipyree, naudanpaisti, suurustettu;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7083;Porsaanpaisti, vähärasvainen;DISH;BAK;100;DISH;NONINGR;MSTEAK;MEATDTOT
7084;Porsaanleike, leivitetty, paistettu;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
7085;Naudanlihapihvi, paistettu;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
7086;Jauheliha, naudanpaisti, paistettu ilman rasvaa;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7087;Sian lämminsavukylki, rasvainen;DISH;SMOK;100;DISH;NONINGR;MSTEAK;MEATDTOT
7088;Jauhelihakastike, ruskea kastike, naudanliha 17 %, ei rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7089;Lihapulla, naudanliha, uunissa;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7090;Kasslerpaisti, uunissa;DISH;BAK;100;DISH;NONINGR;MSTEAK;MEATDTOT
7091;Jauhelihakeitto, naudanliha;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7092;Makaronilaatikko, liha-makaronilaatikko, naudanliha, kevytmaito;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
7093;Lasagne, naudanliha;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7094;Porsaankyljys, silavaton, paistettu;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
7095;Porsaanfilee, sisäfilee, uunissa;DISH;BAK;100;DISH;NONINGR;MSTEAK;MEATDTOT
7096;Porsaankyljys, silavaton, grillattu;DISH;GRIL;100;DISH;NONINGR;MSTEAK;MEATDTOT
7097;Lihapiirakka, sisältää soijaa;DISH;FRIE;100;DISH;NONINGR;BAKSALT;CEBAKTOT
7099;Possupaisti, hedelmäinen, appelsiinituoremehu, omena;DISH;BAK;100;DISH;NONINGR;MEATPOT;MEATDTOT
7100;Porsaankyljys, smetana, uunissa;DISH;BAK;100;DISH;NONINGR;MEATPOT;MEATDTOT
7105;Grillivartaat, porsaanfilee ja kasvikset;DISH;GRIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7107;Hampurilainen, ruishampurilainen, naudanliha;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
7150;Naudanliha, keskirasvainen, keitetty;DISH;BOIL;100;DISH;NONINGR;MSTEAK;MEATDTOT
7152;Naudanpaisti, uunissa;DISH;BAK;100;DISH;NONINGR;MSTEAK;MEATDTOT
7153;Lihapata, karjalanpaisti, nauta, keskirasvainen sika;DISH;BAK;100;DISH;NONINGR;MEATPOT;MEATDTOT
7155;Naudanlihapihvi, grillattu;DISH;GRIL;100;DISH;NONINGR;MSTEAK;MEATDTOT
7156;Naudanlihaleike, leivitetty, paistettu;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
7157;Naudan/vasikankyljys, leivitetty, paistettu;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
7159;Lihakastike, ruskea kastike, naudanliha, rasvaa;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7160;Lihapata, palapaisti, ruoanvalmistuskerma, ruoanvalmistusrasva keskiarvo;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7161;Lihakastike, lihastroganoff;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7162;Lihakastike, tilliliha;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7163;Lihakeitto, naudanlapa;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7164;Lihakeitto, sianliha;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7165;Lihakeitto, naudanpaisti;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7166;Kaalikeitto, keskirasvainen nauta;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7167;Kaalikeitto, naudanpaisti;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7168;Kaalikeitto, perunaa, keskirasvainen nauta;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7169;Lihapata, naudanpaisti, lihaliemi, porkkana, ruoanvalmistusrasva keskiarvo;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7170;Perunalaatikko, liha-perunalaatikko, naudanliha, lihaliemi;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
7172;Jauhelihapihvi, naudanpaisti, munaton, paistettu;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7173;Lihamureke, naudanpaisti, kerma;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7174;Lihapata, karjalanpaisti, nauta, sika, sisäelimiä;DISH;BAK;100;DISH;NONINGR;MEATPOT;MEATDTOT
7175;Liha-kasvispata, sianliha, peruna;DISH;BOIL;100;DISH;NONINGR;MEATPOT;MEATDTOT
7176;Jauhelihakastike, chili con carne;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7177;Liha-sienimureke, sika-nauta, kerma;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
7178;Naudanpaisti-kasviswokki;DISH;FRIE;100;DISH;NONINGR;MEATPOT;MEATDTOT
7179;Lindströminpihvi, sika-nauta;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7180;Lihakääryle, vähärasvainen, saunapalvikinkkua;DISH;FRIE;100;DISH;NONINGR;MEATPOT;MEATDTOT
7181;Naudanliha-pastakeitto, papuja, paprikaa, purjoa, porkkanaa;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7182;Jauheliha-pastakeitto, naudanliha, kasviksia;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7183;Jauheliha-pastakeitto, sika-nauta, kasviksia;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
7184;Risotto, jauheliha-kasvisrisotto, naudanliha, 17 % rasvaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
7186;Porsaankylki, ribsit, paistettu ilman rasvaa;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
7187;Makaronilaatikko, liha-makaronilaatikko, naudanliha 7%, kevytmaito, munaton;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
7188;Grillimakkara, paistettu rasvassa;DISH;FRIE;100;DISH;NONINGR;SAUSDISH;MEATDTOT
7189;Grillimakkara, uunissa;DISH;BAK;100;DISH;NONINGR;SAUSDISH;MEATDTOT
7190;Jauheliha, naudan, vähärasvainen, paistettu ilman rasvaa;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7191;Jauheliha, sika-nauta, paistettu ilman rasvaa;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7192;Jauhelihapihvi, naudanpaisti, munaton, paistettu ilman rasvaa;DISH;FRIE;100;DISH;NONINGR;MINCMED;MEATDTOT
7195;Naudanfilee, ulkofilee, grillattu;DISH;GRIL;100;DISH;NONINGR;MSTEAK;MEATDTOT
7249;Häränlihahöystö, punaviini, ruskea kastike;DISH;BAK;100;DISH;NONINGR;MEATPOT;MEATDTOT
7251;Vasikanpaisti, uunissa;DISH;BAK;100;DISH;NONINGR;MSTEAK;MEATDTOT
