FOODID;FOODNAME;FOODTYPE;PROCESS;EDPORT;IGCLASS;IGCLASSP;FUCLASS;FUCLASSP
478;MARJAJUOMA, NEKTARI, MARJAPITOISUUS 50 %;FOOD;BOIL;100;FBDRINK;FRUITTOT;DRJUICE;BEVTOT
500;VOI;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
501;RASVASEOS 80%;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
528;SYVÄPAISTORASVA 100%, UPPOPAISTORASVA;FOOD;IND;100;FATHARD;FATTOT;FATPROD;FATTOT
529;TEOLLISUUSMARGARIINI 80%, KAULINTA;FOOD;IND;100;FATHARD;FATTOT;FATPROD;FATTOT
530;LEIPOMOTEOLLISUUSMARGARIINI 80%, LEIVONTA;FOOD;IND;100;FATHARD;FATTOT;FATPROD;FATTOT
531;RUOKAÖLJY TEOLLISUUSKÄYTTÖÖN, 70% RYPSIÖLJYÄ, 30% PALMUÖLJYÄ;FOOD;IND;100;OIL;FATTOT;DRESSING;FATTOT
535;RYPSIÖLJY;FOOD;IND;100;OIL;FATTOT;DRESSING;FATTOT
536;OLIIVIÖLJY;FOOD;IND;100;OIL;FATTOT;DRESSING;FATTOT
540;AURINGONKUKKAÖLJY;FOOD;IND;100;OIL;FATTOT;DRESSING;FATTOT
541;RUOKAÖLJY KESKIARVO, 80% RYPSIÖLJYÄ, 14% AURINGONKUKKAÖLJYÄ;FOOD;IND;100;OIL;FATTOT;DRESSING;FATTOT
542;SOIJAÖLJY;FOOD;IND;100;OIL;FATTOT;DRESSING;FATTOT
543;MAISSIÖLJY;FOOD;IND;100;OIL;FATTOT;DRESSING;FATTOT
550;PAISTINRASVA, LAARDI;FOOD;RAW;100;FATANIM;FATTOT;FATPROD;FATTOT
552;KOOKOSRASVA 100 %;FOOD;IND;100;FATHARD;FATTOT;FATPROD;FATTOT
553;TALI, RAAKA NAUDANRASVA;FOOD;RAW;100;FATANIM;FATTOT;FATPROD;FATTOT
562;MAJONEESI, HAMPURILAISKASTIKE, RASVAA 60 %;FOOD;IND;100;FATOTH;FATTOT;DRESSING;FATTOT
563;SALAATINKASTIKE, RANSKALAINEN;FOOD;IND;100;FATOTH;FATTOT;DRESSING;FATTOT
565;RASVASEOS 40%, KEVYT LEVI, VÄHEMMÄN SUOLAA , VL;FOOD;IND;100;BUTTMIX;FATTOT;BRFLOWF;FATTOT
568;MARGARIINI 60%, RAINBOW/PIRKKA/ELDORADO;FOOD;IND;100;FATVEG;FATTOT;BRFMARG;FATTOT
570;RASVASEOS 40%, KEVYT LEVI VL;FOOD;IND;100;BUTTMIX;FATTOT;BRFLOWF;FATTOT
572;MARGARIINI 40%, LÄTTA;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
576;VOI, SUOLATON;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
578;MAJONEESI, RASVAA 27-33 %;FOOD;IND;100;FATOTH;FATTOT;DRESSING;FATTOT
579;SALAATINKASTIKE, RASVAA <17%, VÄHÄRASVAINEN;FOOD;IND;100;FATOTH;FATTOT;DRESSING;FATTOT
585;VOI, VOIMAKASSUOLAINEN;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
586;RASVASEOS 80%, VOIMAKASSUOLAINEN;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
593;LEIVONTAMARGARIINI 80%, PIRKKA/RAINBOW/ELDORADO;FOOD;IND;100;FATHARD;FATTOT;FATPROD;FATTOT
597;RASVASEOSLEVITE 75%;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
598;VOIÖLJY 100%, MAITORASVAA;FOOD;IND;100;BUTTMIX;FATTOT;BRFBUTT;FATTOT
599;KASVIRASVALEVITE 32%, BENECOL KEVYT;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
600;MAITO, TILAMAITO, RAAKAMAITO, RASVAA 4,4 %, EI LISÄTTY D-VITAMIINIA;FOOD;RAW;100;MILK;MILKTOT;MILKHF;MILKDTOT
602;TERNIMAITO;FOOD;RAW;100;MILK;MILKTOT;MILKHF;MILKDTOT
604;MAITO, KUTUNMAITO, VUOHENMAITO;FOOD;IND;100;MILK;MILKTOT;MILKHF;MILKDTOT
606;RASVATON MAITO, D-VITAMIINIA 1 UG;FOOD;IND;100;MILK;MILKTOT;MILKFF;MILKDTOT
611;PIIMÄ, TALOUSPIIMÄ, RASVAA 0,8 %, D-VIT 0,5 UG;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
612;PIIMÄ, RASVATON, D-VIT 1 UG;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
613;PIIMÄ, KIRNUPIIMÄ, RASVAA 0,3 %, D-VIT 1 UG;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
615;KERMAVIILI, RASVAA 10-12%;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
616;PIIMÄ, ASIDOFILUSPIIMÄ, RASVAA 2,5 %, D-VIT 1 UG, PROBIOOTTEJA;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
617;VIILI, MAUSTAMATON, RASVAA 3,5 %;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
618;VIILI, MAUSTAMATON, KEVYTVIILI, RASVAA 2 %;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
619;JOGURTTI, MAUSTAMATON, RASVAA 2,5 %, VL;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
622;RAHKA, MAITORAHKA, MAUSTAMATON, RASVAA  <0,5 %;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
627;YKKÖSMAITO, RASVAA 1 %, D-VITAMIINIA 1UG;FOOD;IND;100;MILK;MILKTOT;MILKLF;MILKDTOT
628;CREME FRAICHE, RANSKANKERMA, RASVAA 28 %;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
629;KERMA, VISPIKERMA, RASVAA 38 % ,VL, ISKUKUUMENNETTU;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
630;SMETANA, RASVAA N. 40 %;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
632;RUOANVALMISTUSKERMA, RASVAA 19 %, KAHVIKERMA;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
633;KERMA, KAHVIKERMA, KEVYT, RASVAA 10 %, VL;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
635;RAEJUUSTO, RASVATON, VL;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
636;VIILI, MAUSTETTU HILLOLLA, YKKÖSVIILI, RASVAA 1 %, VL;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
637;JOGURTTI, MAUSTAMATON, RASVATON, VL, D-VIT 0,5 UG;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
639;JOGURTTI, MAUSTETTU, RASVATON;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
640;JUUSTO, VALKOHOMEJUUSTO, RASVAA 26-30 %, CAMEMBERT/BRIE;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
641;JUUSTO, KERMAJUUSTO, RASVAA 30 %, TURUNMAA/OLTERMANNI/KORSHOLM/MASURKKA;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
642;JUUSTO, EMMENTALJUUSTO, RASVAA 27-30 %, PUNALEIMA;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
643;JUUSTO, KOVA PIENIKOLOINEN JUUSTO, RASVAA 24-27 %, EDAM;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
644;JUUSTO, PUOLIKOVA JUUSTO, RASVAA 9-11 %, KEVYT, EDAM/KADETT;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
645;JUUSTO, KUTUNJUUSTO, RASVAA 20-25 %, KOVA JUUSTO;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
647;SULATEJUUSTO, RASVAA 20-24 %, KESKIRASVAINEN;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
648;SULATEJUUSTO, RASVAA 27-35 %, RUNSASRASVAINEN;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
649;RAEJUUSTO, RASVAA 2-5 %;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
650;JUUSTO, KOTIJUUSTO, RASVAA 9-14 %, MAALAISJUUSTO;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
653;JUUSTO, SINIHOMEJUUSTO, RASVAA 27-30 %, AURA/DANAZOLE, KESKIARVO;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
654;JUUSTO, GOUDA/SALANEUVOS, RASVAA 28-30 %, RASVAA 48 % KUIVAPAINOSTA, KESKIARVO;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
655;JUUSTO, PUOLIKOVA JUUSTO, RASVAA 25-35 %, LAPPI/SMÅLAND/BILLINGE/RUSTHOLLI;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
657;JUUSTO, LEIPÄJUUSTO, RASVAA 17-23 %;FOOD;BAK;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
658;TUOREJUUSTO, RASVAA 36-44 %, RUNSASRASVAINEN, KASAKKA/MUSTA-PEKKA;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
659;SULATEJUUSTO, RASVAA 9-12 %, VÄHÄRASVAINEN;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
661;JÄÄTELÖ, PEHMYTJÄÄTELÖ, VOHVELI;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
663;JÄÄTELÖ, KERMAJÄÄTELÖ;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
664;JÄÄTELÖ, KERMAJÄÄTELÖPUIKKO, SUKLAAKUORRUTE, KESKIARVO;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
665;JÄÄTELÖ, KERMAJÄÄTELÖTUUTTI;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
666;JÄÄTELÖ, MAITOJÄÄTELÖ;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
667;JÄÄTELÖ, SOKERITON, KEINOTEKOISESTI MAKEUTETTU, RASVAA 6,5 %;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
668;JÄÄTELÖ, KERMAJÄÄTELÖ, RASVAA YLI 12 %, KESKIARVO;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
669;JÄÄTELÖ, RASVATON;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
672;MAITOJAUHE RASVATON;FOOD;DRIE;100;MILKOTH;MILKTOT;INGRMISC;MISCTOT
675;KEVYTMAITO, RASVAA 1,5 %, VL, D-VITAMIINIA 1 UG;FOOD;IND;100;MILK;MILKTOT;MILKLF;MILKDTOT
680;VIILI, MAUSTAMATON, RASVAA 1 %, YKKÖSVIILI;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
682;TUOREJUUSTO, RASVAA 30 %, CREMEBONJOUR/CANTADOU;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
684;KEVYTMAITO, RASVAA 1,5 %, D-VITAMIINIA 1 UG;FOOD;IND;100;MILK;MILKTOT;MILKLF;MILKDTOT
685;JOGURTTI, MAUSTETTU, RASVATON, OSITTAIN KEINOTEKOISESTI MAKEUTETTU, KA.;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
686;JOGURTTI, MAUSTETTU, RASVAA 7 %;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
687;RUOANVALMISTUSJOGURTTI, RASVAA 6-8 %, VL;FOOD;IND;100;CREAM;MILKTOT;MILKSAUC;MILKDTOT
689;TÄYSMAITO, RASVAA 3,5 %, D-VITAMIINIA 1 UG;FOOD;IND;100;MILK;MILKTOT;MILKHF;MILKDTOT
690;JUUSTO, SALAATTIJUUSTO, RASVAA 18 %, LEHMÄNMAITO, SUOLALIEMESSÄ;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
691;JUUSTO, EMMENTALJUUSTO, RASVAA 27-30 %, SUURIKOLOINEN, SINILEIMA/GRUYERE;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
698;JUUSTO, CHEDDAR, RASVAA 34 %;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
699;RUOANVALMISTUSKERMA, KASVIRASVAKERMA, RASVAA 15 %;FOOD;IND;100;CREAM;MILKTOT;MILKHF;MILKDTOT
701;SIANRUHO, KESKIRASVAINEN;FOOD;RAW;100;PORK;MEATTOT;MSTEAK;MEATDTOT
703;SIANKYLJYS/SELKÄ, PAKSU RASVAKERROS;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
704;SIANKINKKU, SILAVOINEEN;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
705;SIANLAPA;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
706;SIANKYLKI;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
707;PEKONI, RASVAINEN;FOOD;SMOK;100;PORK;MEATTOT;MSTEAK;MEATDTOT
708;SIAN SELKÄSILAVA;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
709;SIANPOTKA;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
711;JAUHELIHA, SIKA-NAUTA;FOOD;RAW;100;PORK;MEATTOT;MINCMED;MEATDTOT
712;JAUHELIHA, NAUDAN, VÄHÄRASVAINEN, RASVAA 7 %;FOOD;RAW;100;BEEF;MEATTOT;MINCMED;MEATDTOT
713;SIANLIHA, KESKIARVO;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
714;NAUDANLIHA, KESKIARVO;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
716;NAUDANRUHO, KESKIRASVAINEN, 13 % RASVAA;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
718;NAUDANPAISTI;FOOD;RAW;100;BEEF;MEATTOT;MEATPOT;MEATDTOT
719;NAUDANLAPA/ETUSELKÄ;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
720;NAUDANPOTKA;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
721;NAUDANRINTA;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
722;NAUDANFILEE;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
723;NAUDANKYLKI;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
726;VASIKANPAISTI;FOOD;RAW;100;BEEF;MEATTOT;MSTEAK;MEATDTOT
730;LAMPAANLIHA, VÄHÄRASVAINEN;FOOD;RAW;100;LAMM;MEATTOT;MSTEAK;MEATDTOT
731;LAMPAANLIHA, RASVAINEN;FOOD;RAW;100;LAMM;MEATTOT;MSTEAK;MEATDTOT
732;LAMPAANPAISTI;FOOD;RAW;100;LAMM;MEATTOT;MSTEAK;MEATDTOT
734;PORONLIHA;FOOD;RAW;100;GAME;MEATTOT;MSTEAK;MEATDTOT
735;HIRVENLIHA;FOOD;RAW;100;GAME;MEATTOT;MSTEAK;MEATDTOT
736;JÄNIS;FOOD;RAW;100;GAME;MEATTOT;MSTEAK;MEATDTOT
737;KANI;FOOD;RAW;100;GAME;MEATTOT;MSTEAK;MEATDTOT
741;LIHASÄILYKE, NAUDANLIHA;FOOD;CANN;100;BEEF;MEATTOT;SAUSAGE;MEATDTOT
743;LIHASÄILYKE, SIKA-NAUTA;FOOD;CANN;100;BEEF;MEATTOT;SAUSAGE;MEATDTOT
747;LIHAHYYTELÖ;FOOD;BOIL;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
748;SIANPAISTI, VÄHÄRASVAINEN;FOOD;RAW;100;PORK;MEATTOT;MEATPOT;MEATDTOT
750;KANA;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
751;BROILERI, KOKONAINEN, NAHKOINEEN, RAAKA;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
752;KALKKUNA NAHKOINEEN;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
753;METSÄLINTU;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
754;BROILERISUIKALE, KESKIARVO;FOOD;RAW;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
775;KOKOLIHALEIKKELE, SAUNAPALVIKINKKU, RASVAA 6 %;FOOD;SMOK;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
776;KOKOLIHALEIKKELE, NAUDANLIHALEIKKELE, RASVAA 2,8 %;FOOD;BOIL;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
779;KOKOLIHALEIKKELE, KEITTOKINKKU, RASVAA 4,5 %;FOOD;BOIL;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
786;MAKSA, NAUDAN;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
787;MAKSA, SIAN;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
788;MAKSA, BROILERIN;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
789;MAKSA, PORON;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
790;MAKSA, KESKIARVO;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
791;MUNUAINEN;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
792;SYDÄN, NAUDAN;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
793;KIELI, NAUDAN;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
794;VERI;FOOD;RAW;100;OFFAL;MEATTOT;OFFALDI;MEATDTOT
797;KOKOLIHALEIKKELE, POROLEIKKELE, KYLMÄSAVUSTETTU;FOOD;SMOK;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
799;KOKOLIHALEIKKELE, KINKKULEIKKELE, VÄHÄRASVAINEN, RASVAA 3,1%;FOOD;BOIL;100;MEATPROD;MEATTOT;SAUSAGE;MEATDTOT
800;SILAKKA, TUORE, ITÄMERI;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
801;SILAKKA, SUOLATTU, ITÄMERI;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
802;SILAKKA, SAVUSTETTU, ITÄMERI;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
803;SILLI, TYNNYRIIN SUOLATTU;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
804;TURSKA;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
805;KUHA;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
806;PUNA-AHVEN, SAVUSTETTU;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
807;SINIPALLAS, SAVUSTETTU;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
809;MUIKKU JÄRVI;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
810;MUIKKU, JÄRVI, SUOLATTU;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
811;MUIKKU, JÄRVI, SAVUSTETTU;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
812;AHVEN;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
813;HAUKI;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
814;LAHNA;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
815;SIIKA;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
816;SIIKA, SAVUSTETTU;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
817;LOHI, KOKONAINEN;FOOD;RAW;65;FISH;FISHTOT;FISH;FISHDTOT
818;LOHI, TUORESUOLATTU;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
819;MADE;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
820;KAMPELA;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
821;ANKERIAS;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
822;KIRJOLOHI, KOKONAINEN, KESKIARVO;FOOD;RAW;65;FISH;FISHTOT;FISH;FISHDTOT
823;TAIMEN;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
824;KALA KESKIARVO, SILAKKA/MUIKKU/AHVEN/HAUKI;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
825;NAHKIAINEN, SAVUSTETTU;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
826;SEITI, PAKASTE;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
828;TONNIKALA, ÖLJYSSÄ;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
829;ANJOVIS;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
830;LOHI, ÖLJYSSÄ;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
831;SARDIINI, KESKIARVO, ÖLJYSSÄ JA TOMAATTIKASTIKKEESSA;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
832;MÄTIKAVIAARI, SAMPIKALOJEN TUMMA MÄTI;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
833;MÄTITAHNA;FOOD;IND;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
834;SINISIMPUKKA, VEDESSÄ;FOOD;CANN;100;SHELLFIS;FISHTOT;FISHPROD;FISHDTOT
835;KATKARAPU;FOOD;RAW;100;SHELLFIS;FISHTOT;FISH;FISHDTOT
836;RAPU;FOOD;RAW;100;SHELLFIS;FISHTOT;FISH;FISHDTOT
837;MAUSTE/SUOLASILLI, KESKIARVO;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
838;MAUSTE/SUOLASILAKKA, KESKIARVO;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
844;LAHNA, SAVUSTETTU;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
845;SÄRKI;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
846;PUNA-AHVEN, PAKASTE;FOOD;FROZ;100;FISH;FISHTOT;FISHPROD;FISHDTOT
848;KIRJOLOHI, MERI, FILEE;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
851;KANANMUNAN KELTUAINEN, 34% KANANMUNAN MASSASTA;FOOD;RAW;100;EGG;EGGTOT;EGGS;EGGDISH
852;KANANMUNAN VALKUAINEN, 66% KANANMUNAN MASSASTA;FOOD;RAW;100;EGG;EGGTOT;EGGS;EGGDISH
855;VIIRIÄISEN MUNA;FOOD;RAW;100;EGGOTH;EGGTOT;EGGS;EGGDISH
856;KALA, SAVUSTETTU, KESKIARVO, VÄHÄRASVAINEN;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
857;KALA, SAVUSTETTU, KESKIARVO, RASVAINEN;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
858;KANANMUNA, KUORETON;FOOD;RAW;100;EGG;EGGTOT;EGGS;EGGDISH
859;SILLI, VALKOSIPULI-/SINAPPIKASTIKKEESSA;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
860;SILAKKA, TILLI-/SINAPPIKASTIKKEESSA;FOOD;CANN;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
862;TONNIKALA;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
863;OSTERI, PUNNITTU KUORINEEN;FOOD;RAW;100;SHELLFIS;FISHTOT;FISHPROD;FISHDTOT
864;ETANA;FOOD;FROZ;100;SHELLFIS;FISHTOT;FISHPROD;FISHDTOT
865;MUSTEKALA;FOOD;FROZ;100;SHELLFIS;FISHTOT;FISHPROD;FISHDTOT
866;HUMMERI;FOOD;RAW;100;SHELLFIS;FISHTOT;FISHPROD;FISHDTOT
870;KIRJOLOHIFILEE, TUORESUOLATTU;FOOD;SALT;100;FISHPROD;FISHTOT;FISHPROD;FISHDTOT
871;LOHIFILEE;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
900;KAHVIJUOMA, KESKIARVO;FOOD;BOIL;100;COFFEE;BEVTOT;COFFEE;BEVTOT
901;TEE;FOOD;BOIL;100;TEA;BEVTOT;TEA;BEVTOT
902;OLUT, KESKIOLUT, 4,5 TIL% ALKOHOLIA;FOOD;IND;100;BEER;ALCTOT;BEER;ALCTOT
903;OLUT, A-OLUT, 5- 5,5 TIL% ALKOHOLIA;FOOD;IND;100;BEER;ALCTOT;BEER;ALCTOT
904;VIINI, KESKIARVO, 8-15 TIL% ALKOHOLIA;FOOD;IND;100;WINE;ALCTOT;WINE;ALCTOT
905;VÄKEVÄ VIINI, MAKEA, KATKERO, SHERRY, VERMUTTI, MADEIRA, HEDELMÄVIINI;FOOD;IND;100;WINE;ALCTOT;WINE;ALCTOT
906;VIINA, KIRKAS, VODKA, GINI;FOOD;IND;100;SPIRIT;ALCTOT;SPIRIT;ALCTOT
907;KONJAKKI/ROMMI/VISKI, 40 TIL% ALKOHOLIA;FOOD;IND;100;SPIRIT;ALCTOT;SPIRIT;ALCTOT
908;LIKÖÖRI, 20-30 TIL% ALKOHOLIA;FOOD;IND;100;SPIRIT;ALCTOT;SPIRIT;ALCTOT
909;GIN LONG DRINK, 5,5 TIL%;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
910;VIRVOITUSJUOMA;FOOD;IND;100;SDRINK;BEVTOT;DRINKSO;BEVTOT
911;SIIDERI MAKEA, <3 TIL% ALKOHOLIA;FOOD;IND;100;ALCOTH;ALCTOT;ALCOTH;ALCTOT
912;SIMA;FOOD;IND;100;SDRINK;BEVTOT;DRINKSO;BEVTOT
913;OLUT,  I-OLUT, <2,8 TIL% ALKOHOLIA;FOOD;IND;100;BEER;ALCTOT;ALCOTH;ALCTOT
914;KALJA, KOTIOLUT;FOOD;IND;100;SDRINK;BEVTOT;ALCOTH;ALCTOT
915;KIVENNÄISVESI, MINERAALIVESI;FOOD;IND;100;WATER;BEVTOT;DRWATER;BEVTOT
917;SITRUUNATEEJUOMAJAUHE, VALMISTAMATON, SOKERILLA MAKEUTETTU PIKATEE;FOOD;DRIE;100;INGRMIS;INGRTOT;INGRMISC;MISCTOT
920;VIRVOITUSJUOMA, SOKERITON, LIGHT;FOOD;IND;100;SDRINK;BEVTOT;DRINKART;BEVTOT
921;KIVENNÄISVESI, VÄHÄNATRIUMINEN;FOOD;IND;100;WATER;BEVTOT;DRWATER;BEVTOT
